customer_id,full_name,state,preferred_channel,lifetime_value,order_count,avg_satisfaction_score,total_support_tickets,customer_segment,satisfaction_level
fcf7b2e1-a394-4474-ad46-551f0c128bbc,Jeffrey Anthony,California,online,1681.452,2,,0,High Value,At Risk
f80c7180-5dfc-4864-bfc6-72999544e2a5,Stacey Kim,Texas,online,5912.5105,9,4.0,1,High Value,Satisfied
d6b3cf4e-49ed-4178-9a47-0a705a38f17e,Patrick Hall,Washington,in-store,5036.505000000001,5,,0,High Value,At Risk
80bef751-c940-4ac4-8684-583269749a32,Regina Simmons,Washington,in-store,605.976,2,,0,Medium Value,At Risk
29f84603-f8f4-4003-b80d-51dd129b0c55,Tammy Williams,California,online,4631.763999999999,6,,0,High Value,At Risk
119464a0-ca76-4f2d-b452-5e4127bd0363,Lisa Miller,North Carolina,online,110.32,1,,0,Low Value,At Risk
db3717f3-6990-496f-98ce-0ecda9cfd6bf,Anthony Diaz,Pennsylvania,online,904.1095,2,5.0,1,Medium Value,Satisfied
1168aea7-6eeb-4534-86cb-1ec301b645f7,Kevin Brown,Texas,online,8434.392000000002,10,,0,High Value,At Risk
feea1f51-e9c7-49e8-9b04-482f8ba49525,Angelica Vincent,Texas,online,3794.6919999999996,6,,0,High Value,At Risk
8763cf5d-5cd9-4e31-96af-6633bbaeb706,Cynthia Hansen,New Jersey,online,2428.901204973041,4,,0,High Value,At Risk
f7529d5f-f980-4220-b13f-689f91a7fc45,Steven Cook,Florida,both,1325.11,1,,0,High Value,At Risk
e96fa4e9-4189-4ef0-9d81-8bab72b87321,Kristina Ayala,Michigan,both,1237.5875,8,,0,High Value,At Risk
10631ebb-030b-48fa-81cb-4cd009e56d5d,Lisa Marsh,Illinois,in-store,7806.464,3,3.5,2,High Value,Neutral
a3247a4b-1052-4541-8c64-52d0b1173db3,,Massachusetts,online,2706.2745,2,,0,High Value,At Risk
f597a082-d249-4357-bed4-c380248d18f9,Ryan Schwartz,Ohio,unknown,355.87,2,,1,Medium Value,At Risk
4c31b1ac-a38c-4579-a71e-b96b60fc3cb9,Tami Sullivan,Illinois,online,11453.78,4,,0,High Value,At Risk
a26a38a6-631e-4eeb-8d0d-e275641fbc80,Heather Nguyen,Texas,online,16316.496999999996,12,2.0,2,High Value,Neutral
486e9298-8bba-4f49-ae24-ed6d52a95038,Alexandria Cooper,Ohio,both,0.0,0,,0,Low Value,At Risk
b34a26a4-c236-44ee-aaa3-1025d5082d23,Aaron Fowler,Ohio,online,9436.945999999998,11,4.0,1,High Value,Satisfied
2b589786-a8f6-4818-9336-930e53f0a6d1,Susan Newman,Florida,both,451.85,2,3.0,1,Medium Value,Neutral
5a09ab25-9207-4e9f-a640-f89fd94944ac,Christopher Nelson,Texas,in-store,4515.742,4,,0,High Value,At Risk
c8d17fab-d502-4c3b-9b68-3a2ddcc5cc51,Gina Bartlett,Pennsylvania,both,2812.369,3,4.0,1,High Value,Satisfied
2e03143a-9779-44ce-bab2-5dcbc03aee77,Michelle Johnson,New York,online,246.28,2,,0,Low Value,At Risk
b98f73d5-5b0d-4c9f-8c49-e73c870d23f3,Barbara King,Texas,both,46344.25100000002,18,3.0,2,High Value,Neutral
378eef5c-7fe7-4d77-aa66-9949d9523e58,Michelle Brandt,Arizona,in-store,0.0,0,,0,Low Value,At Risk
85b773f0-954a-49f5-a2f1-e9d7634d7b47,Pamela Bush,North Carolina,online,5654.389,10,,0,High Value,At Risk
a9170506-e260-4325-9e60-f1040e4a6e0f,Jennifer Garza,California,in-store,0.0,0,,0,Low Value,At Risk
06907101-112f-4420-b338-caf728040ab7,David Dunlap,Texas,online,19950.54,4,3.0,3,High Value,Neutral
bed6f5a2-71c9-4ae6-8811-509bab059b2e,Robert Fernandez,Illinois,online,18673.904999999995,10,4.5,3,High Value,Satisfied
1509e5ae-9909-4c04-948c-d09445418075,Deborah Garza,Texas,online,3645.6235,6,,0,High Value,At Risk
1d98000f-32b4-4c13-9d7b-48efc85dd1d3,Gail Smith,Pennsylvania,both,11276.294,10,,0,High Value,At Risk
927a9550-2180-4281-bcf9-911656334371,Jonathan Boone,North Carolina,online,3294.9085000000005,8,,0,High Value,At Risk
454d1f29-f99f-4977-a4af-a7f3aa5859e6,Mary Edwards,Ohio,online,9476.1915,19,,0,High Value,At Risk
9a57e6f2-9452-486a-8305-c5c8335f53ec,Jennifer Dalton,Illinois,online,782.317,3,,0,Medium Value,At Risk
cb804f18-f9a4-467d-aed8-e022e5cbfddf,Victor Tucker,California,both,3383.073,4,,0,High Value,At Risk
85a4ed8b-d583-468a-844e-fca28910f551,Cindy Hill,California,online,0.0,0,4.0,1,Low Value,Satisfied
6003d3c8-4dfe-4afd-9b32-69ef609b32f7,Shannon Price,New Jersey,online,0.0,0,2.5,2,Low Value,Neutral
529bcc8d-0530-4c27-8a5d-6b948e0934fe,Michael Gill,Virginia,online,1001.0699999999999,4,3.0,1,High Value,Neutral
1eced00b-ffc1-4ef9-967b-e5c97473bf16,Bradley Richardson,Arizona,in-store,1267.305,1,5.0,1,High Value,Satisfied
a20b09c4-2a92-4e17-9deb-b03e6d0370e2,Adrian Fox,California,online,960.405,3,1.0,1,Medium Value,At Risk
703126e3-997c-43c5-8303-baa9471ee40a,Jacob Sutton,Virginia,online,1775.1925,5,,0,High Value,At Risk
edc78c24-0f12-407b-a6d9-97aca3b83f6e,Elizabeth Foster,Washington,online,29.412,1,5.0,1,Low Value,Satisfied
c9624a08-d8c8-4cea-a1c8-28868626ed01,Jeffrey Martin,Pennsylvania,both,1906.703,5,,0,High Value,At Risk
fd73e54d-b69c-4e74-84f6-7c8763115242,Sandy Brady,California,in-store,4318.063999999999,5,,0,High Value,At Risk
4db16331-1af2-42aa-a573-7475de597f17,Sandra Keller,Virginia,online,8259.9025,15,,0,High Value,At Risk
bc8ea803-6f67-486f-a54f-6e001d7152d0,Sarah Martin,Virginia,online,4982.3895,6,,0,High Value,At Risk
1500a9c3-ac84-4fb5-aa53-a0d36f7ca1d8,Lydia Davis,California,online,5170.68,9,,0,High Value,At Risk
752194da-4390-4645-8d50-7c14be22c8b4,Jorge Gutierrez,Arizona,online,4919.047499999999,5,2.0,1,High Value,Neutral
d0edbfe2-e433-41e4-a5f6-05d0d8f4f86c,Daniel Miller,Ohio,online,3981.42,1,4.0,1,High Value,Satisfied
4be3de17-b5d4-476d-885a-19f6d30ea3a7,Shannon Clark,Georgia,both,34021.1295,13,3.0,3,High Value,Neutral
e33415f6-e994-481b-bae2-96d434c8664d,Amber Smith,Ohio,online,3492.87,7,2.0,1,High Value,Neutral
51e7043c-c528-4181-99de-62f5f3b3c2ad,Lisa Lucas,California,both,17298.910000000003,15,,0,High Value,At Risk
42f5c0f3-b5a0-4344-a944-b1629b253771,Christopher Moore,Washington,both,11286.126500000002,20,,0,High Value,At Risk
ec90bbd4-a163-4b84-afee-48d35b7a16e8,Michelle House,Texas,online,3855.0475,4,,0,High Value,At Risk
985588ab-81ae-47b5-80fa-81eda1f84d3e,Tracy Hammond,North Carolina,online,0.0,0,3.67,4,Low Value,Neutral
f5acb7c3-2cd0-4a6d-b197-bc63f460a914,Kayla Robbins,Virginia,online,2021.7350000000001,4,,0,High Value,At Risk
ccf44bb4-ff19-4b52-945b-3a47bef2c157,Stacy Harrington,Pennsylvania,in-store,1077.77,3,,0,High Value,At Risk
6a17bb86-f876-415b-af4d-1793e02bc17a,Ryan Green,,both,12942.7525,19,,0,High Value,At Risk
51ea80cb-8620-4cdf-be0c-a92f16b40bfa,Joseph Wright,,in-store,12867.949,10,,0,High Value,At Risk
988698b8-234b-4d7d-8aa8-9e2151634a11,Samantha Thomas,California,both,3808.1240000000003,9,5.0,1,High Value,Satisfied
616dbb11-9e70-4716-a33e-7c81d00ce9cc,Joseph Wilson,Texas,online,6396.15,9,,0,High Value,At Risk
a7771fa7-c25a-4bcf-81ba-068ac859379f,Kathy Murray,Virginia,online,9225.478,16,,0,High Value,At Risk
6d9ab258-9dd4-45c8-aa03-ec4178cf4c67,Nicole Shaw,California,in-store,112998.78000000001,15,1.5,2,High Value,At Risk
cd189ecc-c2b0-4ad1-bda0-b11055c5c6cd,Danny Garcia,North Carolina,online,236.82600000000002,2,,0,Low Value,At Risk
56e0d0e0-b654-4526-a0a1-fd41e6fed5d8,Katie Gordon,Texas,online,767.79,1,,0,Medium Value,At Risk
2513b39f-0ff6-4c60-8bd6-c2d8e104ceae,Jacqueline Galloway,North Carolina,online,8031.869,5,4.0,1,High Value,Satisfied
d0c46403-f619-4fbe-b019-e946d4260630,Molly Lutz,Illinois,online,928.16,1,,0,Medium Value,At Risk
6971d37e-fd14-42e8-a5c5-9f5a5bab08b8,Kimberly Cobb,Illinois,in-store,6138.969999999999,3,,0,High Value,At Risk
28a4b64e-bc73-4210-be58-bcb48fe6a94d,Melanie Fletcher,New York,online,5795.19,2,,0,High Value,At Risk
b2ea46f8-6824-419a-9dba-adfa1ae37d7b,Bethany Mahoney,Pennsylvania,online,1349.249,3,,0,High Value,At Risk
b8af8740-f09c-4db6-aa24-690a6479faea,Tamara Patel,Washington,both,8383.912,6,4.0,2,High Value,Satisfied
e8cd1d6c-d852-4de4-8801-584303a16154,Phillip Garrett,California,in-store,3445.9425,6,,0,High Value,At Risk
c0bc88bb-6590-4261-83ba-5a858388ad56,James Pope,Washington,online,9834.223000000002,12,,0,High Value,At Risk
d6410df3-6402-4afc-ad96-583b36defb0b,Cody Taylor,Florida,online,5477.0325,8,,0,High Value,At Risk
04e0f452-f7de-4ff5-8945-c68560f641f5,Margaret Harris,New York,online,5173.424000000001,5,,0,High Value,At Risk
da5f8816-8959-455b-8787-b370200d593a,Ronald Smith,New York,online,45822.329000000005,13,4.0,1,High Value,Satisfied
d757b199-3720-4ed3-83a5-b6cb7bc2d6dc,Sandra Taylor,Pennsylvania,both,3391.09,4,,0,High Value,At Risk
c0923a69-adc8-4fa6-a920-356f8772688f,Rachel Murphy,Washington,both,1979.0100000000002,3,5.0,1,High Value,Satisfied
c83e7890-0676-4be5-9398-fd8a68c89d4b,James Torres,California,online,732.724,2,3.5,2,Medium Value,Neutral
c832c032-13e2-409a-ae88-564a6255619f,Jessica Baker,Massachusetts,both,11655.991,12,,0,High Value,At Risk
42a9d3b0-f7c5-493e-815a-54d22d6891ae,Randy Campbell,Arizona,online,11889.157,15,3.0,1,High Value,Neutral
223dec46-1e22-4adc-979a-4b0c6c555def,Randy Wolfe,New York,online,8797.098500000002,15,,0,High Value,At Risk
0e6d84b9-0979-448e-830c-b80ea52197f3,Veronica Harris,Florida,in-store,1762.69,3,5.0,1,High Value,Satisfied
d94222b4-774d-4463-9f13-0b9f2b7c3716,Christine Carter,New Jersey,in-store,13240.692500000001,16,,0,High Value,At Risk
0a1ed86c-0735-445e-99ad-d3e1b47c3663,Jonathan Cohen,Michigan,both,5222.496,7,,0,High Value,At Risk
d27657c7-8478-4a63-9510-375c6d6255ad,James Bautista,Pennsylvania,online,4721.84,7,5.0,1,High Value,Satisfied
39269d9d-8562-43fa-b989-f2537e8477c6,Scott Sanders,Ohio,both,11522.511999999999,17,,0,High Value,At Risk
2ae0f30f-765c-4f06-a3d4-553a2a9e0521,Billy Gallagher,Michigan,both,1732.0500000000002,4,,0,High Value,At Risk
65b169a7-75d5-46b4-89a6-da307a7a7d85,Gabrielle Lee,Texas,both,6977.6410000000005,13,,0,High Value,At Risk
2c5faed6-fee4-49da-9c6c-996a9b99f68c,James Stewart,Pennsylvania,online,22274.418,8,3.5,2,High Value,Neutral
750d5dcb-0d6d-45a4-91ff-f0d9e521ad63,Mark Henson,Georgia,unknown,2838.4799999999996,4,,0,High Value,At Risk
927a50ed-cfa0-4c6f-b769-13a0dab12856,Martin Young,Texas,in-store,3689.8900000000003,6,,0,High Value,At Risk
89037bc9-389d-484e-b6b4-9f627833f2df,Sergio Jones,Michigan,online,23673.525999999994,20,3.5,2,High Value,Neutral
68e7bf8b-61ee-4ee9-8e70-f1e23ac4924d,Dillon Harrington,Florida,in-store,8159.464499999999,11,,0,High Value,At Risk
f53903e9-3b4b-4a0e-b180-d186727fd00c,James Torres,Florida,both,1590.74,3,,0,High Value,At Risk
cd834838-5237-4b24-b885-5dbeb747b54e,Tina Wise,California,online,2581.54,3,,0,High Value,At Risk
64afc1c8-2eaa-4465-9221-182bdefaa0c8,Michelle Mccann,Texas,online,10203.366,14,4.0,1,High Value,Satisfied
18abd3dd-e678-4ed2-832a-b6e1ec9a6d9f,Patricia Butler,Illinois,in-store,1369.22,1,,0,High Value,At Risk
75ef8d38-d295-491f-9b95-0613cbf29dfa,Brady Martinez,California,in-store,5900.276,5,3.0,1,High Value,Neutral
b0439f34-2ea0-4d31-a4b7-727c551537d1,John Rogers,New York,in-store,5536.7570000000005,6,4.0,2,High Value,Satisfied
d9f18f59-57f0-4c9c-bc54-75dfdeb2c311,Aaron Little,Arizona,both,10112.469000000001,14,5.0,1,High Value,Satisfied
01a1ba08-134f-43d3-8472-078c10405d82,Kathleen Miller,California,online,3052.1905,2,,0,High Value,At Risk
021db553-a727-4b9b-9219-97e20d6127f8,Jamie Love,California,both,5966.848,8,,0,High Value,At Risk
bd365759-cc90-4454-a0ea-8aed2ff24347,James Medina,New York,online,8516.220000000001,12,,0,High Value,At Risk
22045155-307a-4b8d-b51d-a9bdfba072ac,Dorothy Levy,California,online,2747.315,3,,0,High Value,At Risk
0a6a5e41-76b8-4c52-82ec-bb78e87f0fa3,Joseph Campbell,Virginia,online,443.45,1,4.0,1,Medium Value,Satisfied
eaae912e-72cf-4abb-bdcd-0e15289d7679,Tammy Davis,Michigan,online,6001.894,7,,0,High Value,At Risk
f70e363c-e055-49e9-8139-c76690666712,Allison Berry,California,both,3087.189,5,4.0,1,High Value,Satisfied
239de90d-5929-455e-b8b1-3159895f35d0,Tracie Merritt,Texas,online,3250.561,5,,0,High Value,At Risk
e3b876d1-7822-4176-ba5d-d1c473933acc,Jay Landry,Massachusetts,unknown,8002.912499999999,12,,1,High Value,At Risk
8757bdce-d8a2-4e8e-a669-d18f88e7b809,Destiny Daniel,New York,both,14399.3885,13,,0,High Value,At Risk
cb7c0a32-7871-4658-ad26-dca5a2c7c2fe,Billy Martinez,Pennsylvania,in-store,216.44,1,3.0,1,Low Value,Neutral
2bf3e73b-4321-4d5a-9fe4-87ed2ff74a73,Anna Bailey,California,online,19615.936499999996,8,4.0,3,High Value,Satisfied
ee4fb368-1af7-4832-a633-a81d5292bd09,Michael Barnes,Georgia,online,2607.24,3,,1,High Value,At Risk
eac35ba7-29f4-42c6-9814-bce255350d3c,Karen Robertson,Texas,both,2014.5140000000001,2,3.0,2,High Value,Neutral
b611c714-15aa-4e70-8e5f-64995d44f482,Gail Shelton,Pennsylvania,online,141.77,1,,0,Low Value,At Risk
26e8572f-0273-48cb-a24f-9cea95305a3f,Brian Vasquez,California,online,9828.367,9,,0,High Value,At Risk
0f89ecb4-91bc-4e24-b551-79e411156223,Chelsey Williams,Pennsylvania,both,2441.57,7,4.0,1,High Value,Satisfied
d38550cc-125f-4e2b-b4d1-8ec9ca938fe7,Randall Young,Georgia,in-store,3274.705,5,,0,High Value,At Risk
a365f06c-2d9d-448f-a5cb-373caa575c37,Michelle Patrick,Texas,online,6742.888999999999,13,,0,High Value,At Risk
1f2924ad-4d40-4102-971c-20cf00961abb,Jordan Schneider,Georgia,both,3218.6,4,,0,High Value,At Risk
809ba67c-9a46-4baf-835b-c8efd96f0032,Isaac Patrick,California,in-store,4705.251,8,,0,High Value,At Risk
12088943-311a-4c4a-9f9d-74eb6c287bbb,Cheryl Pierce,California,both,3908.448,4,,0,High Value,At Risk
b183b9e6-cccf-42b3-85b9-91aac3f5de3f,,Arizona,online,3244.1215,7,4.0,1,High Value,Satisfied
b041721a-cc1f-4a49-a115-d14f693e5000,Amanda Hernandez,Georgia,in-store,10584.723999999997,10,,0,High Value,At Risk
604917b0-1b18-4f5b-bee6-7be7654dbb31,Kimberly Irwin,New Jersey,in-store,3521.1,6,,0,High Value,At Risk
51d64cd0-acbf-4d8f-ad46-6725a02dd152,Keith Harding,New York,online,5505.931,7,,0,High Value,At Risk
3eaa2499-3d01-4ff1-868c-58bc6ae99863,Todd Greene,Virginia,in-store,0.0,0,,0,Low Value,At Risk
297151d6-e6b7-41d1-9e74-e684375b7d65,Kayla Copeland,California,in-store,4868.9095,7,1.0,1,High Value,At Risk
c769221a-d521-4cc2-bdb6-bd60baea0f46,Larry Thompson,California,online,2265.541,5,,0,High Value,At Risk
bebc51cb-b4e6-4d54-b507-3550205ce64d,Christopher Cruz,Illinois,online,13738.851999999999,9,,1,High Value,At Risk
0c95530e-ff02-48b5-abc4-ad8182cbf94e,Xavier Smith,California,both,4449.31,6,4.0,1,High Value,Satisfied
07ffe648-0576-49c5-a6df-11282ad798e3,Amy Rodriguez,Ohio,online,0.0,0,4.0,2,Low Value,Satisfied
71ebfcb8-2e3c-45b0-87de-2afde4214c66,Dustin Moore,Massachusetts,online,4227.848,7,,0,High Value,At Risk
567d8603-f201-425e-98b2-1f78684ae5d6,John Delgado,Ohio,online,2332.83,2,,0,High Value,At Risk
bb44d9a6-4d7a-476e-a459-19337c721ab7,Cynthia Miller,Pennsylvania,online,0.0,0,,0,Low Value,At Risk
ed72f1c7-6876-408b-a32a-f725c6e738a2,Christopher Fleming,California,both,484.05,1,,0,Medium Value,At Risk
ce69f21a-0976-4a59-92c3-271ea1d178bd,Regina Thomas,Texas,online,4170.735,6,1.0,1,High Value,At Risk
d9528615-8815-4f4c-9327-aaa6d0ad6e0f,Amanda Trevino,Pennsylvania,online,1040.22,1,4.0,2,High Value,Satisfied
5b2a9e8c-84a6-48e8-a7dd-54019c1cbfb8,Scott Walker,Texas,in-store,4486.204,6,,0,High Value,At Risk
19e5ebe2-4eb6-48b1-904c-35bdf6ab2b36,Ashley Huerta,California,in-store,0.0,0,,0,Low Value,At Risk
1f84521c-bb76-4336-bff9-73a1ab09f21a,Tom Olson,New York,online,9164.836452633948,16,,0,High Value,At Risk
794830d5-81f1-48d7-b923-31bc6c6a6945,Colleen Werner,New York,online,12605.815999999999,10,,0,High Value,At Risk
4d7ec31a-01b5-435a-8ae7-480767ac8012,Christopher Larson,California,online,4129.882,11,,0,High Value,At Risk
a9c99835-b401-4c8b-a66e-25517d4b6a52,Christina Harrison,Texas,in-store,8092.455,7,,0,High Value,At Risk
727839b2-f084-4e94-94d8-ae59cc8e4b84,Justin Myers,Florida,in-store,6308.112000000001,10,,0,High Value,At Risk
2ab1de1e-c64d-4e5b-baff-a8f9d233804d,Alexander Gross,California,online,5817.996999999999,10,3.0,1,High Value,Neutral
acc9ad05-3113-4e01-8363-67f3544935fc,Stephanie Davis,Ohio,online,46772.015183745105,8,,1,High Value,At Risk
c1cc73a3-de64-4142-9d93-9596fdcac412,Joseph Scott,Texas,online,1079.516,4,4.0,1,High Value,Satisfied
9e462c4b-f257-447a-b6b5-ee5ed3e8965a,Jose Ross,Virginia,online,1349.3639999999998,2,,0,High Value,At Risk
324b2d46-3d4e-4e72-9de2-8c533bc0d565,Steve Rubio,Texas,online,8246.766,12,,0,High Value,At Risk
a95ecfea-b1b3-4037-8ae8-5b588aad78bf,Kristina Cruz,California,online,0.0,0,,0,Low Value,At Risk
dc0ec2d9-1833-4238-8988-54f396d507d3,Cynthia Smith,Florida,both,0.0,0,,1,Low Value,At Risk
3d844092-71ae-4cbe-8251-ef628a44cf3e,Sarah Coffey,Texas,in-store,1432.925,3,,0,High Value,At Risk
b5068ed0-0f4b-43d7-a25f-9ce1bcfb8f5b,Michael Buckley,Pennsylvania,online,3531.13,5,,0,High Value,At Risk
d703a24c-1eb5-4c93-9165-d5a205fd7169,Antonio Smith,Illinois,both,3317.206,5,,0,High Value,At Risk
f90198ad-36b9-482e-a601-5cc94a97c167,Rodney Parks,Illinois,online,1348.53,2,,0,High Value,At Risk
cdff0ee7-ce8b-49a7-a169-091bbda61e2e,Jeremy Wood,Texas,in-store,2809.977,4,3.0,2,High Value,Neutral
41fd0138-8515-46bb-8fcf-961d9d6a7c33,Darrell Oliver,Washington,online,10143.998,6,3.5,2,High Value,Neutral
76d4b9ca-245a-4bd2-9135-7a0a90587b46,Steven Thomas,Florida,both,6332.5755,10,3.0,1,High Value,Neutral
d0dd3ff4-a808-4d28-9dc9-e58b6ace9fe5,Elizabeth Fitzgerald,Illinois,online,6316.633000000001,10,,0,High Value,At Risk
7162e4b8-c6cb-4509-9f7b-f9a23e996b50,Dana Figueroa,California,both,16615.105269319418,10,4.5,2,High Value,Satisfied
ac885c8f-30f5-4dae-9767-88cced58ce0e,Donna Montes,Florida,online,12193.954,16,,1,High Value,At Risk
b2fb70a0-a462-4792-91c8-4b035371d92a,Amber Taylor,California,both,7263.16,8,,0,High Value,At Risk
7fbc9bef-ac07-417a-a67d-5ac9e8a8224f,Robert Taylor,Florida,online,7938.129000000001,13,,0,High Value,At Risk
c93aa68c-5bc5-4214-bdc7-473782152fec,Jason Jenkins,New York,online,0.0,0,,0,Low Value,At Risk
15814858-d147-4a17-a313-ffdb28f94009,Linda Short,Florida,both,1911.23,3,,0,High Value,At Risk
41b24efb-95f8-42c4-8bea-2a32d6e5297e,Brittany Hobbs,Michigan,online,468.044,1,2.5,2,Medium Value,Neutral
56a78316-af05-45a0-b97e-a3adfd32e687,Christopher Harmon,Florida,in-store,6696.495,6,4.0,1,High Value,Satisfied
1a534992-d461-4e4f-8dac-7c71eebbd1db,Amanda Meadows,California,online,4638.741999999999,11,,0,High Value,At Risk
e5492610-f897-4cac-8008-333eea2a8c82,Jamie Ruiz,Texas,in-store,616.14,1,2.0,1,Medium Value,Neutral
02152e28-069f-4aaf-a95d-404c23522666,Jessica Brooks,Michigan,online,260.04,1,,0,Low Value,At Risk
ac76d0d6-24fc-434a-aa91-73abbb239463,Ian Russell,Pennsylvania,both,3459.5600000000004,4,,0,High Value,At Risk
72ee6caf-35ff-4a11-87c1-3d0d75de4f5b,Danny Shepard,Florida,in-store,7161.92,5,3.0,2,High Value,Neutral
929964ae-679b-4e6d-83a9-42f52fc4dfe3,Christina Montoya,New Jersey,both,1781.98,4,3.0,2,High Value,Neutral
de28ea9f-1402-428d-a3df-bdd25a7096d6,Raymond Shepherd,California,in-store,2551.051,5,,0,High Value,At Risk
1ad0c8f7-df9f-4861-a654-8bea16c6b79f,Leah Perez,Texas,online,3230.46,1,3.67,3,High Value,Neutral
56328c14-1c0c-4706-8591-8d2e87e739a5,Mary Jones,California,online,1729.8419999999999,4,,0,High Value,At Risk
181c43d0-3a1e-4a6e-8a35-651c44ebc4db,Jacqueline Velasquez,Pennsylvania,both,14042.3605,18,,0,High Value,At Risk
49bc9e53-e6ed-4d7a-99fd-9a0d6c21787e,Daniel Lopez,Illinois,online,355.82,1,1.0,1,Medium Value,At Risk
30c259da-acf8-414d-b059-31eb6335f734,Nichole Middleton,Ohio,online,1014.8129999999999,3,5.0,1,High Value,Satisfied
0bb27771-c79a-4cbd-ab1f-207deb622aaf,John Church,California,online,117.47,1,,0,Low Value,At Risk
62268ffe-5471-4c8f-b2d9-cf7eb11ffb2b,Lauren Williams,New Jersey,both,5074.1900000000005,3,,0,High Value,At Risk
4c607ab5-997b-4c78-bdd5-26b275c32669,Lisa Ward,Florida,online,687.34,1,,0,Medium Value,At Risk
0e42abf0-62d2-4a64-897e-d7bae1f5a257,Ryan Rose,Texas,online,9277.046543668162,12,,0,High Value,At Risk
ef082b20-c308-4ba4-a9d1-62350d2e7a9f,Martha Jacobs,Massachusetts,online,4508.924999999999,7,5.0,1,High Value,Satisfied
deb57386-034e-47f0-aa5c-3857c2d687de,Jason Cannon,North Carolina,online,6898.835,10,,0,High Value,At Risk
5c6cf4d0-1635-48a9-ac0b-3c0769f7f7dd,Susan Mccoy,Georgia,both,1842.4575,3,,0,High Value,At Risk
3c13602a-a855-4dbc-88dc-aa34e85b7c22,David Snyder,Ohio,in-store,13547.029000000002,11,4.0,1,High Value,Satisfied
8c4ebadd-2e31-4a58-9b05-dfafa1a76748,Teresa Green,New York,online,5262.33,5,,0,High Value,At Risk
32093299-8b1d-41ab-b792-03d42bf3d456,Jill Reynolds,Pennsylvania,both,4767.222,4,,0,High Value,At Risk
037aa4e4-ab32-4708-b9f1-675e1e3cc01f,Laurie Wiggins,Ohio,online,8282.035999999998,13,,0,High Value,At Risk
50b76a4b-d248-4d66-92af-da4159239d78,Kari Sandoval,New York,unknown,8536.869,14,3.0,1,High Value,Neutral
e573f258-4b4c-4bab-a3f9-709b6301b133,Sara Shields,California,both,15684.614000000003,13,,0,High Value,At Risk
9f034b36-ce32-4f7f-a31c-44466e1591af,Jason Armstrong,Florida,online,0.0,0,4.0,1,Low Value,Satisfied
d4fc24bb-ecb8-4346-9472-98a7b9f744da,Ryan Foster,North Carolina,online,7516.487999999999,8,3.0,1,High Value,Neutral
2a4b45b6-88cd-4173-be3c-cf5cfcb86151,Carlos Yang,Illinois,both,5496.748,3,2.0,1,High Value,Neutral
76fd890c-be4c-44ab-9ada-b6f5b03faacf,Jessica Walker,Georgia,in-store,3192.0294999999996,4,,0,High Value,At Risk
0adbe236-1ea2-41ed-b940-db83f68d9c31,Gary Pacheco,California,online,1571.59,2,,0,High Value,At Risk
657f432f-6056-411e-a07a-9bccff25e997,Debra Clark,Ohio,online,5020.182,6,,0,High Value,At Risk
ba92cdc0-5484-4931-b4bb-933b68716171,Kathleen Sims,Pennsylvania,online,5340.3185,7,2.0,1,High Value,Neutral
813f7e23-090d-4c9e-ad87-b449f175baa7,Joel Mayer,New Jersey,both,4666.48,1,2.5,2,High Value,Neutral
90c659be-f25a-4fc6-a4b0-bb856db1a955,Tanya Hill,California,unknown,543.7,1,,0,Medium Value,At Risk
35a7e397-5f7c-44c7-b2bc-3ec07aeaf4df,Daniel Smith,California,both,7589.92,5,,0,High Value,At Risk
69cd2d37-76a9-4547-b26f-3bdd6e58dbee,Stephen Wilkinson,Ohio,online,2494.888,7,,0,High Value,At Risk
9ba5348b-13f9-49fd-8e5a-7283edfe2fa6,Taylor Cowan,Virginia,online,6565.775000000001,12,3.0,1,High Value,Neutral
a1b5af00-d0a8-424e-9226-43c537cc5d99,Carrie Brady,Texas,in-store,7166.698,3,,0,High Value,At Risk
5a07b735-982d-44af-92f7-8f8760009954,Todd Powell,Texas,online,19414.598000000005,15,3.5,2,High Value,Neutral
ef8526fa-2389-4c9b-8804-1d9b69bf3f8c,John Huff,Virginia,online,6920.396,5,,0,High Value,At Risk
a3f6ea9d-f649-4764-8072-698b4717ef90,Michael Thompson,New York,online,3838.325,4,,0,High Value,At Risk
899dc2d6-548c-401a-b89c-78156bbd7bb0,Wendy Hamilton,Massachusetts,online,10420.6005,15,,0,High Value,At Risk
